        f (GHz),             |S[1][1]| (dB),        arg(S[1][1]) (deg.)
 2.30000000e+00,        -2.345936296625e+00,        +1.565567290203e+02
 2.30020000e+00,        -2.364432115474e+00,        +1.563055499107e+02
 2.30040000e+00,        -2.383132793027e+00,        +1.560538920979e+02
 2.30060000e+00,        -2.402041180209e+00,        +1.558017575359e+02
 2.30080000e+00,        -2.421160174097e+00,        +1.555491483218e+02
 2.30100000e+00,        -2.440492718747e+00,        +1.552960667007e+02
 2.30120000e+00,        -2.460041806031e+00,        +1.550425150711e+02
 2.30140000e+00,        -2.479810476492e+00,        +1.547884959903e+02
 2.30160000e+00,        -2.499801820213e+00,        +1.545340121799e+02
 2.30180000e+00,        -2.520018977705e+00,        +1.542790665314e+02
 2.30200000e+00,        -2.540465140810e+00,        +1.540236621125e+02
 2.30220000e+00,        -2.561143553621e+00,        +1.537678021730e+02
 2.30240000e+00,        -2.582057513418e+00,        +1.535114901510e+02
 2.30260000e+00,        -2.603210371622e+00,        +1.532547296801e+02
 2.30280000e+00,        -2.624605534770e+00,        +1.529975245954e+02
 2.30300000e+00,        -2.646246465500e+00,        +1.527398789409e+02
 2.30320000e+00,        -2.668136683566e+00,        +1.524817969770e+02
 2.30340000e+00,        -2.690279766858e+00,        +1.522232831874e+02
 2.30360000e+00,        -2.712679352453e+00,        +1.519643422874e+02
 2.30380000e+00,        -2.735339137677e+00,        +1.517049792315e+02
 2.30400000e+00,        -2.758262881190e+00,        +1.514451992222e+02
 2.30420000e+00,        -2.781454404092e+00,        +1.511850077178e+02
 2.30440000e+00,        -2.804917591046e+00,        +1.509244104421e+02
 2.30460000e+00,        -2.828656391423e+00,        +1.506634133930e+02
 2.30480000e+00,        -2.852674820469e+00,        +1.504020228522e+02
 2.30500000e+00,        -2.876976960489e+00,        +1.501402453951e+02
 2.30520000e+00,        -2.901566962059e+00,        +1.498780879005e+02
 2.30540000e+00,        -2.926449045251e+00,        +1.496155575618e+02
 2.30560000e+00,        -2.951627500890e+00,        +1.493526618973e+02
 2.30580000e+00,        -2.977106691824e+00,        +1.490894087615e+02
 2.30600000e+00,        -3.002891054223e+00,        +1.488258063571e+02
 2.30620000e+00,        -3.028985098897e+00,        +1.485618632467e+02
 2.30640000e+00,        -3.055393412639e+00,        +1.482975883654e+02
 2.30660000e+00,        -3.082120659592e+00,        +1.480329910336e+02
 2.30680000e+00,        -3.109171582636e+00,        +1.477680809703e+02
 2.30700000e+00,        -3.136551004805e+00,        +1.475028683073e+02
 2.30720000e+00,        -3.164263830722e+00,        +1.472373636032e+02
 2.30740000e+00,        -3.192315048063e+00,        +1.469715778581e+02
 2.30760000e+00,        -3.220709729040e+00,        +1.467055225293e+02
 2.30780000e+00,        -3.249453031919e+00,        +1.464392095471e+02
 2.30800000e+00,        -3.278550202549e+00,        +1.461726513311e+02
 2.30820000e+00,        -3.308006575926e+00,        +1.459058608075e+02
 2.30840000e+00,        -3.337827577783e+00,        +1.456388514268e+02
 2.30860000e+00,        -3.368018726197e+00,        +1.453716371818e+02
 2.30880000e+00,        -3.398585633227e+00,        +1.451042326269e+02
 2.30900000e+00,        -3.429534006578e+00,        +1.448366528980e+02
 2.30920000e+00,        -3.460869651290e+00,        +1.445689137324e+02
 2.30940000e+00,        -3.492598471447e+00,        +1.443010314904e+02
